"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"SUR","Suriname","Para","admin1","Mortality Rate","Deaths per 100 Thousand",2020,0
"SUR","Suriname","Para","admin1","Mortality Rate","Deaths per 100 Thousand",2021,0
"SUR","Suriname","Para","admin1","Mortality Rate","Deaths per 100 Thousand",2022,0
"SUR","Suriname","Para","admin1","Mortality Rate","Deaths per 100 Thousand",2023,0
"SUR","Suriname","Para","admin1","Mortality Rate","Deaths per 100 Thousand",2024,0
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2000,17.8406871644922
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2001,9.2119679154848
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2002,20.3378699615121
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2003,24.464746533026602
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2004,25.2288249741329
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2005,38.0384931052537
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2006,30.9292607935993
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2007,22.692348004347
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2008,12.777450406884
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2009,7.60523058740295
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2010,5.29571466846395
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2011,2.9840766479223597
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2012,4.47921377787663
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2013,5.03676742561628
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2014,4.58354172024113
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2015,3.5869162722981103
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2016,1.9178174288084902
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2017,3.9049065172832402
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2018,4.420402491761109
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2019,4.1082626582455894
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2020,4.30979567603436
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2021,5.19814657512162
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2022,4.351760272336549
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2023,3.19828348446977
"BRA","Brazil","Amazonas","admin1","Incidence Rate","Cases per Thousand",2024,3.7150755900771
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2000,0.704351440191033
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2001,0.35797285686337
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2002,0.8164619995762391
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2003,0.9780970776582879
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2004,1.01049581528089
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2005,1.56062764750498
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2006,1.25645392756678
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2007,0.8973655375886069
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2008,0.499212932442837
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2009,0.297829117048027
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2010,0.208861417658087
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2011,0.11820684545947802
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2012,0.18264763574364098
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2013,0.21244000575858002
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2014,0.199633201848772
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2015,0.158921165568534
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2016,0.0794903655817433
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2017,0.176267967132623
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2018,0.20192990988664
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2019,0.182241552399774
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2020,0.19711046197776502
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2021,0.240964713754041
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2022,0.197330440745466
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2023,0.143331987804479
"BRA","Brazil","Amazonas","admin1","Infection Prevalence","per 100 Children",2024,0.168533554664705
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2000,12.1300392104324
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2001,5.44910501454807
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2002,10.5894585210446
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2003,10.495006295726
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2004,10.325221474607101
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2005,13.2226638137794
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2006,10.2538871365659
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2007,7.94249563652004
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2008,4.20388683726764
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2009,2.39430627480344
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2010,1.62106102670255
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2011,0.720766616963346
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2012,1.05383794367142
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2013,1.19660195682124
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2014,1.00983552436126
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2015,0.8155953847169111
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.349351485496928
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2017,0.692938393444826
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2018,0.81915460036724
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2019,0.678934542108118
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2020,0.714460878876128
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2021,0.775320053853725
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2022,0.691529050747834
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2023,0.444013924905589
"BRA","Brazil","Amazonas","admin1","Mortality Rate","Deaths per 100 Thousand",2024,0.410101892591305
